offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;camera_resolution_raw;battery_life_raw;storage_size_raw;screen_size_raw;description_raw
48255107;2591;Gossau;Moserstrasse 14;Vivo;Vivo X60;CHF 448.-;16 MP;20 hrs;64 GB;5.8 IN;Mit Stereo-Lautsprechern für kristallklare Audio-Erlebnisse.
71987802;6081;Dübendorf;Ackermannstrasse 96;Google;Pixel 8;CHF 2189.-;108 MP;22 hrs;128 GB;6.5 IN;Vergrößerter Speicher für all Ihre Apps, Videos und Fotos.
75575956;1450;Rüti;Schnyderstrasse 48;Apple;iPhone 16;CHF 466.-;12 MP;19 hrs;128 GB;6.1 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
67837879;2399;Lenzburg;Haasstrasse 83;Samsung;Galaxy S21;CHF 705.-;12 MP;15 hrs;512 GB;6.5 IN;Makromodus für beeindruckende Nahaufnahmen und Detailgenauigkeit.
30541150;8148;Liestal;Staufferstrasse 13;Google;Pixel 8;CHF 1483.-;20 MP;17 hrs;64 GB;5.8 IN;Ultra-weite Weitwinkelkamera für mehr Raum in jedem Foto.
25190188;1713;Chur;Hugstrasse 386;Samsung;Galaxy S24;CHF 1133.-;16 MP;15 hrs;512 GB;6.5 IN;Lässt sich einfach mit anderen Smart-Home-Geräten verbinden.
47972567;2348;Affoltern;Langstrasse 40;Samsung;Galaxy S21;CHF 2904.-;12 MP;35 hrs;512 GB;5.8 IN;Leistungsstarker Grafikprozessor – ideal für mobile Gaming-Fans.
58792241;3534;Freienbach;Wolfstrasse 64;Google;Pixel 8;CHF 973.-;12 MP;17 hrs;256 GB;5.8 IN;Hochwertige Audioqualität für Musikliebhaber und Filmfreunde.
98318907;5030;Zollikofen;Tannerstrasse 87;Samsung;Galaxy S10;CHF 419.-;12 MP;25 hrs;64 GB;5.8 IN;Einfache Bedienung und schnelle Einrichtung auch für Anfänger.
87917307;3921;Baar;Wagnerstrasse 42;Xiaomi;Redmi Note 11;CHF 342.-;16 MP;24 hrs;128 GB;5.8 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
59735290;9874;Bülach;Wirthstrasse 16;Apple;iPhone SE;CHF 1632.-;12 MP;27 hrs;64 GB;6.1 IN;Mit Stereo-Lautsprechern für kristallklare Audio-Erlebnisse.
41073228;3788;Richterswil;Eglistrasse 49;Xiaomi;Redmi 12 Pro;CHF 1165.-;12 MP;20 hrs;256 GB;6.1 IN;Perfekte Bildqualität auch bei direktem Sonnenlicht dank hellerem Display.
19202924;7694;Wil;Kaiserstrasse 6;Xiaomi;Redmi 12 Pro;CHF 835.-;12 MP;19 hrs;256 GB;5.8 IN;Integrierter Schrittzähler und Fitnesstracker für aktive Nutzer.
96735493;1132;La Tour-de-Peilz;Albrechtstrasse 9;Xiaomi;Mi 11;CHF 715.-;16 MP;34 hrs;512 GB;6.1 IN;Großartiger Kundenservice und schnelle Updates für Problembehebungen.
24499120;9158;Männedorf;Zbindenstrasse 192;Apple;iPhone 13;CHF 462.-;12 MP;19 hrs;64 GB;5.8 IN;Große Auswahl an Zubehör für Individualität und Funktionalität.
41858513;6216;Muri;Schochstrasse 9;Samsung;Galaxy S20;CHF 542.-;12 MP;20 hrs;64 GB;6.5 IN;Einfache Anpassung der Displayfarbe für optimalen Komfort.
99806586;2850;Adliswil;Joststrasse 9;Samsung;Galaxy S23;CHF 110.-;12 MP;20 hrs;64 GB;5.8 IN;Mit adaptiver Helligkeit, die sich automatisch Ihrer Umgebung anpasst.
81443530;2487;Lausanne;Frickstrasse 6;Vivo;Vivo V23;CHF 1037.-;16 MP;25 hrs;512 GB;5.8 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
65326443;1161;Münsingen;Schärstrasse 51;Samsung;Galaxy S23;CHF 1674.-;12 MP;33 hrs;128 GB;6.5 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
11060607;9167;Baar;Gigerstrasse 96;Xiaomi;Redmi Note 11;CHF 2080.-;12 MP;27 hrs;512 GB;6.5 IN;Langjährige Updates und Support für ein nachhaltiges Nutzererlebnis.
68379988;9757;Stäfa;Grobstrasse 69;Samsung;Galaxy S21;CHF 881.-;16 MP;17 hrs;64 GB;6.5 IN;Nahtlose Integration in Ihre digitale Umgebung – perfekt für unterwegs.
72156233;1798;Langenthal;Weibelstrasse 89;Xiaomi;Redmi Note 10;CHF 378.-;12 MP;27 hrs;64 GB;5.8 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
42160967;1605;Lyss;Brunnerstrasse 903;Vivo;Vivo X60;CHF 428.-;20 MP;28 hrs;128 GB;6.1 IN;Dreifach-Kamerasystem für alle Szenen, vom Portrait bis zur Weitwinkelaufnahme.
50581094;2614;Steinhausen;Baderstrasse 17;Vivo;Vivo Y20;CHF 501.-;16 MP;24 hrs;128 GB;6.5 IN;Professionelle Bildbearbeitung direkt auf dem Gerät mit High-End-Software.
44526686;1661;Zofingen;Flückigerstrasse 529;Vivo;Vivo V23;CHF 489.-;12 MP;18 hrs;256 GB;5.8 IN;Beeindruckende Akkulaufzeit und minimaler Ladeaufwand.
53894090;9402;Zofingen;Bieristrasse 84;Vivo;Vivo X60;CHF 2040.-;108 MP;25 hrs;128 GB;5.8 IN;Mit Stereo-Lautsprechern für kristallklare Audio-Erlebnisse.
94101535;4530;Glarus;Schlatterstrasse 37;Xiaomi;Redmi Note 11;CHF 567.-;12 MP;19 hrs;64 GB;6.7 IN;Multifunktionales Betriebssystem für maximalen Benutzerkomfort.
62157137;2705;Weinfelden;Toblerstrasse 390;Vivo;Vivo X50;CHF 1837.-;48 MP;33 hrs;64 GB;6.9 IN;Beeindruckende Akkulaufzeit und minimaler Ladeaufwand.
28670383;1792;Wetzikon;Suterstrasse 676;Xiaomi;Redmi 12 Pro;CHF 253.-;12 MP;30 hrs;512 GB;5.8 IN;Minimalistisches Design, das in jede Umgebung passt.
75853303;9556;Rapperswil-Jona;Lüscherstrasse 4;Samsung;Galaxy S20;CHF 733.-;16 MP;25 hrs;64 GB;5.8 IN;Benutzerfreundliche Oberfläche für müheloses Multitasking und Effizienz.
17144913;4629;Genf;Albrechtstrasse 87;Samsung;Galaxy S10;CHF 2035.-;12 MP;18 hrs;256 GB;6.5 IN;Beeindruckende Akkulaufzeit und minimaler Ladeaufwand.
53859928;9342;Pully;Martistrasse 821;Apple;iPhone 14;CHF 3329.-;16 MP;22 hrs;256 GB;6.9 IN;Augenfreundlicher Lesemodus für komfortable E-Book-Lektüre.
53694820;1475;Illnau-Effretikon;Zimmermannstrasse 776;Vivo;Vivo X60;CHF 259.-;12 MP;17 hrs;128 GB;5.8 IN;Großartiger Kundenservice und schnelle Updates für Problembehebungen.
61723891;3177;Brig-Glis;Eglistrasse 36;Xiaomi;Redmi Note 11;CHF 1004.-;16 MP;22 hrs;512 GB;6.1 IN;Optimierte Konnektivität für unterbrechungsfreies Arbeiten und Spielen.
74287273;7556;Kriens;Felberstrasse 82;Apple;iPhone 13;CHF 1872.-;48 MP;20 hrs;64 GB;5.8 IN;Batterie, die sich an Ihre Nutzungsgewohnheiten anpasst.
40090457;5261;Arth;Spörristrasse 34;Xiaomi;Redmi Note 10;CHF 186.-;16 MP;32 hrs;64 GB;6.1 IN;Brillanter Sound und gestochen scharfer Bildschirm für Multimedia-Genuss.
43983232;7773;Aarau;Baderstrasse 15;Xiaomi;Mi 11;CHF 1250.-;12 MP;18 hrs;128 GB;6.7 IN;Ideal für Videotelefonie und Meetings unterwegs – glasklare Audioqualität.
71191619;5464;Prilly;Burristrasse 82;Apple;iPhone 13;CHF 813.-;12 MP;20 hrs;128 GB;6.1 IN;Modernste Gesichtserkennungstechnologie für Sicherheit.
80824184;9285;Zug;Eugsterstrasse 796;Apple;iPhone 15;CHF 1369.-;12 MP;15 hrs;256 GB;5.8 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
83461408;3857;Ittigen;Bianchistrasse 28;Apple;iPhone 15;CHF 2041.-;12 MP;21 hrs;64 GB;6.7 IN;Wasser- und staubdicht – ideal für Abenteuer und Outdoor-Aktivitäten.
85518225;7661;Chur;Baumannstrasse 5;Apple;iPhone SE;CHF 1118.-;12 MP;16 hrs;512 GB;6.5 IN;Ein umfassendes App-Ökosystem für Unterhaltung und Produktivität.
16391511;5950;Cham;Schaubstrasse 440;Xiaomi;Redmi Note 11;CHF 1454.-;12 MP;31 hrs;512 GB;6.1 IN;Wetterfeste Bauweise für Regen- und Sonnenbeständigkeit.
77834548;6031;Plan-les-Ouates;Joststrasse 94;Google;Pixel 6a;CHF 1016.-;12 MP;20 hrs;128 GB;6.7 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
56918723;1374;Locarno;Gerberstrasse 5;Apple;iPhone 16;CHF 594.-;12 MP;16 hrs;256 GB;6.1 IN;Dual-SIM-Funktion für maximale Flexibilität im Beruf und Privatleben.
27811432;4805;Risch;Toblerstrasse 4;Google;Pixel 8;CHF 2441.-;48 MP;24 hrs;128 GB;5.8 IN;Fortschrittliche Wasserkühlung für Gaming ohne Überhitzung.
38933153;8016;Muri;Meilistrasse 188;Apple;iPhone 14;CHF 2040.-;12 MP;20 hrs;512 GB;6.5 IN;Wasser- und staubdicht – ideal für Abenteuer und Outdoor-Aktivitäten.
59161322;6941;Buchs;Haslerstrasse 1;Vivo;Vivo X60;CHF 366.-;12 MP;30 hrs;256 GB;6.1 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
24594159;3861;Wädenswil;Sutterstrasse 740;Samsung;Galaxy S10;CHF 2075.-;12 MP;16 hrs;512 GB;6.9 IN;Verbesserte Bildstabilisierung für perfekte Videos auch in Bewegung.
69996845;9992;Birsfelden;Grossstrasse 5;Vivo;Vivo V23;CHF 233.-;16 MP;16 hrs;512 GB;5.8 IN;Mit adaptiver Helligkeit, die sich automatisch Ihrer Umgebung anpasst.
21675412;5054;Dietikon;Bauerstrasse 76;Samsung;Galaxy S10;CHF 362.-;12 MP;16 hrs;128 GB;5.8 IN;Ideal für Videotelefonie und Meetings unterwegs – glasklare Audioqualität.
21602842;5962;Zollikofen;Wegmannstrasse 95;Xiaomi;Redmi Note 11;CHF 381.-;12 MP;15 hrs;64 GB;5.8 IN;Ergonomisches Design für höchsten Komfort bei langer Nutzung.
55415535;3429;Münchenbuchsee;Bühlmannstrasse 204;Google;Pixel 7;CHF 232.-;16 MP;21 hrs;64 GB;5.8 IN;Genießen Sie ultra-schnelles 5G für beste Konnektivität und Geschwindigkeit.
73494290;1696;Schlieren;Gigerstrasse 3;Xiaomi;Redmi Note 11;CHF 1804.-;50 MP;30 hrs;64 GB;6.1 IN;Perfekt für Musikliebhaber mit hoher Audioqualität.
68602595;7991;Binningen;Joststrasse 220;Apple;iPhone 14;CHF 1842.-;16 MP;15 hrs;64 GB;6.9 IN;Kompakte Größe bei maximaler Leistung – ideal für den Alltag.
33868034;2206;Rapperswil-Jona;Forsterstrasse 1;Xiaomi;Mi 11;CHF 1622.-;12 MP;18 hrs;512 GB;6.5 IN;Genießen Sie brillantes Streaming dank gestochen scharfem Bildschirm.
42336803;2672;Oftringen;Winklerstrasse 51;Vivo;Vivo X50;CHF 1542.-;48 MP;25 hrs;128 GB;6.5 IN;Leistungsstarker Grafikprozessor – ideal für mobile Gaming-Fans.
46593570;4356;Aigle;Mettlerstrasse 1;Samsung;Galaxy S23;CHF 1026.-;20 MP;26 hrs;64 GB;6.7 IN;Innovative Smart-Funktionen für ein intuitives Benutzererlebnis.
73495769;8988;Olten;Forsterstrasse 60;Google;Pixel 8 Pro;CHF 1178.-;16 MP;15 hrs;512 GB;6.1 IN;Sicherheit auf höchstem Niveau mit erweiterten Schutzfunktionen.
29851561;1685;Birsfelden;Kernstrasse 530;Xiaomi;Redmi 12 Pro;CHF 714.-;12 MP;15 hrs;256 GB;5.8 IN;Professionelle Bildbearbeitung direkt auf dem Gerät mit High-End-Software.
54415010;6153;Lancy;Weibelstrasse 92;Samsung;Galaxy S22;CHF 578.-;16 MP;24 hrs;256 GB;6.1 IN;Kabelloses Laden mit schneller Ladegeschwindigkeit.
18696402;3046;Ostermundigen;Sigriststrasse 9;Apple;iPhone SE;CHF 644.-;12 MP;27 hrs;64 GB;6.5 IN;Optimierter Prozessor für blitzschnelles Arbeiten und Multitasking.
48175976;1990;La Tour-de-Peilz;Bernasconistrasse 16;Google;Pixel 8;CHF 559.-;16 MP;25 hrs;64 GB;5.8 IN;Nahtlose Synchronisation mit Cloud-Diensten für Backups und Updates.
74692130;6674;Amriswil;Maurerstrasse 469;Google;Pixel 8 Pro;CHF 522.-;12 MP;31 hrs;256 GB;5.8 IN;Einfache Anpassung der Displayfarbe für optimalen Komfort.
47823677;9374;Sursee;Kaiserstrasse 384;Google;Pixel 8 Pro;CHF 366.-;12 MP;20 hrs;64 GB;6.5 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
72065244;1820;Wetzikon;Sidlerstrasse 2;Xiaomi;Redmi Note 10;CHF 409.-;12 MP;30 hrs;256 GB;5.8 IN;Perfekt für Fotografie-Liebhaber: Mit einer Kamera, die jeden Moment detailgetreu einfängt.
32765606;4374;Zug;Zimmermannstrasse 25;Google;Pixel 7a;CHF 1609.-;12 MP;27 hrs;256 GB;6.7 IN;Kompakte Größe bei maximaler Leistung – ideal für den Alltag.
96160238;5820;Winterthur;Hoffmannstrasse 54;Samsung;Galaxy S20;CHF 1457.-;50 MP;24 hrs;256 GB;5.8 IN;Langjährige Updates und Support für ein nachhaltiges Nutzererlebnis.
91108640;3478;Ostermundigen;Felderstrasse 984;Google;Pixel 7a;CHF 1446.-;16 MP;24 hrs;128 GB;5.8 IN;Tolle Fotos auch bei schwachem Licht – fangen Sie besondere Momente ein.
17677962;7412;Köniz;Wettsteinstrasse 988;Xiaomi;Mi 11T;CHF 1580.-;108 MP;26 hrs;64 GB;6.5 IN;Flexible Foto- und Videofilter für kreative Aufnahmen.
83577652;4564;Wald;Ferraristrasse 3;Google;Pixel 8 Pro;CHF 1333.-;12 MP;25 hrs;256 GB;6.1 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
96380268;5107;Wetzikon;Rüeggstrasse 41;Samsung;Galaxy S24;CHF 3265.-;16 MP;21 hrs;512 GB;5.8 IN;Augenfreundlicher Lesemodus für komfortable E-Book-Lektüre.
94487435;7848;Baden;Gloorstrasse 751;Apple;iPhone SE;CHF 177.-;16 MP;30 hrs;64 GB;5.8 IN;Nahtlose Integration in Ihre digitale Umgebung – perfekt für unterwegs.
12879541;5015;Steinhausen;Weberstrasse 91;Google;Pixel 6a;CHF 3510.-;108 MP;16 hrs;512 GB;5.8 IN;Große Auswahl an Themes für eine persönliche Gestaltung.
72944605;9934;Allschwil;Burristrasse 14;Xiaomi;Redmi Note 11;CHF 1113.-;48 MP;17 hrs;128 GB;6.7 IN;Tageslicht-optimierte Displayeinstellungen für sonnige Umgebungen.
31490296;5652;Chur;Freystrasse 17;Google;Pixel 7a;CHF 1416.-;12 MP;31 hrs;128 GB;6.1 IN;Ergonomisches Design für höchsten Komfort bei langer Nutzung.
18704674;7610;Allschwil;Ammannstrasse 698;Apple;iPhone 14;CHF 3227.-;108 MP;30 hrs;128 GB;6.5 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
39565470;5460;Cham;Lutzstrasse 27;Vivo;Vivo V21;CHF 772.-;16 MP;30 hrs;64 GB;6.9 IN;Hochwertige Audioqualität für Musikliebhaber und Filmfreunde.
97735512;8199;Naters;Wehrlistrasse 27;Apple;iPhone SE;CHF 2219.-;16 MP;24 hrs;64 GB;6.1 IN;Glasfaserverstärktes Gehäuse für extra Schutz und Haltbarkeit.
80783969;8043;Uster;Langstrasse 75;Apple;iPhone 13;CHF 5678.-;48 MP;33 hrs;256 GB;6.1 IN;Großer Speicherplatz für all Ihre Apps, Fotos und Videos – ideal für Power-User.
16677667;8739;Brugg;Lutzstrasse 55;Google;Pixel 8 Pro;CHF 2263.-;16 MP;23 hrs;512 GB;6.7 IN;Genießen Sie brillantes Streaming dank gestochen scharfem Bildschirm.
23496493;1647;Arbon;Bieristrasse 9;Google;Pixel 8 Pro;CHF 709.-;16 MP;18 hrs;128 GB;6.7 IN;Kompaktes Design, das bequem in jede Tasche passt und angenehm in der Hand liegt.
68252389;1393;Ebikon;Schenkstrasse 99;Vivo;Vivo Y20;CHF 205.-;12 MP;25 hrs;128 GB;6.1 IN;Großer Speicherplatz für all Ihre Apps, Fotos und Videos – ideal für Power-User.
85555285;9669;Spiez;Küngstrasse 64;Xiaomi;Redmi Note 11;CHF 339.-;12 MP;19 hrs;128 GB;6.1 IN;Flexible Foto- und Videofilter für kreative Aufnahmen.
26123098;2400;Le Grand-Saconnex;Stalderstrasse 59;Apple;iPhone SE;CHF 3133.-;20 MP;17 hrs;512 GB;6.7 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
47890884;9008;Möhlin;Aebistrasse 4;Google;Pixel 7a;CHF 5461.-;12 MP;34 hrs;512 GB;6.1 IN;Dual-Lautsprecher mit Tiefenbass für besseren Sound.
45659479;8191;Rapperswil-Jona;Michelstrasse 49;Vivo;Vivo V23;CHF 378.-;12 MP;18 hrs;128 GB;6.1 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
25167361;4184;Schlieren;Hafnerstrasse 781;Vivo;Vivo V21;CHF 187.-;16 MP;19 hrs;64 GB;5.8 IN;Ultra-weite Weitwinkelkamera für mehr Raum in jedem Foto.
60172721;2013;Allschwil;Stuckistrasse 31;Xiaomi;Redmi Note 10;CHF 153.-;16 MP;32 hrs;128 GB;6.1 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
87670307;3401;Siders;Burristrasse 9;Vivo;Vivo Y20;CHF 170.-;16 MP;19 hrs;64 GB;5.8 IN;Maximaler Datenschutz dank fortschrittlicher Sicherheitsstandards.
18265396;8361;Meilen;Kaiserstrasse 81;Xiaomi;Mi 11;CHF 631.-;12 MP;15 hrs;512 GB;6.1 IN;Für intensives Gaming und kreative Bearbeitung entwickelt.
87488011;5934;Rüti;Lutzstrasse 244;Xiaomi;Redmi Note 10;CHF 646.-;12 MP;21 hrs;128 GB;6.1 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
38573279;8772;Prilly;Jennistrasse 69;Vivo;Vivo V21;CHF 911.-;108 MP;21 hrs;128 GB;6.1 IN;Flüssige Animationen und nahtloses Scrollen für ein tolles Erlebnis.
81184974;1048;Möhlin;Hotzstrasse 3;Apple;iPhone 14;CHF 3424.-;20 MP;21 hrs;64 GB;6.1 IN;Leicht, kompakt und leistungsstark – ideal für den Alltag.
17148877;1431;Ecublens;Probststrasse 1;Vivo;Vivo V21;CHF 249.-;12 MP;17 hrs;64 GB;6.1 IN;Benutzerfreundliche Oberfläche für müheloses Multitasking und Effizienz.
35004300;3015;Thun;Lustenbergerstrasse 33;Vivo;Vivo Y20;CHF 1225.-;20 MP;32 hrs;128 GB;5.8 IN;Optimierte Konnektivität für unterbrechungsfreies Arbeiten und Spielen.
70674149;4660;Baden;Sutterstrasse 79;Samsung;Galaxy S22;CHF 181.-;16 MP;21 hrs;64 GB;5.8 IN;Elegantes Gehäuse aus kratzfestem Glas und robustem Aluminium.
78542740;7389;Prilly;Schulerstrasse 53;Vivo;Vivo X60;CHF 400.-;20 MP;16 hrs;64 GB;6.1 IN;Hochwertige Audioqualität für Musikliebhaber und Filmfreunde.
68972193;8300;Kloten;Scherrerstrasse 42;Google;Pixel 6;CHF 1200.-;20 MP;22 hrs;256 GB;6.5 IN;Große Auswahl an Zubehör für Individualität und Funktionalität.
85503366;4049;Schaffhausen;Reystrasse 418;Apple;iPhone 15;CHF 1996.-;12 MP;25 hrs;128 GB;6.1 IN;Genießen Sie brillantes Streaming dank gestochen scharfem Bildschirm.
52850999;5424;Herisau;Itenstrasse 36;Xiaomi;Redmi Note 10;CHF 506.-;12 MP;35 hrs;128 GB;5.8 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
14249010;2618;Baar;Hermannstrasse 488;Google;Pixel 6a;CHF 2857.-;16 MP;20 hrs;256 GB;6.1 IN;Maximaler Datenschutz dank fortschrittlicher Sicherheitsstandards.
61074556;7758;Risch;Widmerstrasse 42;Samsung;Galaxy S22;CHF 995.-;12 MP;24 hrs;64 GB;6.5 IN;Maximaler Datenschutz dank fortschrittlicher Sicherheitsstandards.
36772043;8167;Suhr;Maierstrasse 30;Google;Pixel 7a;CHF 1568.-;16 MP;31 hrs;512 GB;5.8 IN;Minimalistisches Design, das in jede Umgebung passt.
82089297;1949;Aarau;Stöcklistrasse 74;Apple;iPhone 16;CHF 1717.-;16 MP;28 hrs;512 GB;6.5 IN;Wasser- und staubdicht – ideal für Abenteuer und Outdoor-Aktivitäten.
46585882;8683;Crans-Montana;Lanzstrasse 73;Google;Pixel 6;CHF 867.-;12 MP;26 hrs;256 GB;6.1 IN;Professionelle Bildbearbeitung direkt auf dem Gerät mit High-End-Software.
89591729;5273;Naters;Leustrasse 58;Apple;iPhone 13;CHF 916.-;20 MP;17 hrs;64 GB;6.1 IN;Fortschrittliche Wasserkühlung für Gaming ohne Überhitzung.
10187483;1738;Carouge;Portmannstrasse 697;Google;Pixel 8;CHF 1153.-;12 MP;19 hrs;64 GB;6.7 IN;Kompaktes Design, das bequem in jede Tasche passt und angenehm in der Hand liegt.
93544060;1733;Naters;Portmannstrasse 3;Vivo;Vivo X50;CHF 834.-;16 MP;29 hrs;128 GB;6.7 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
53078457;6360;Wallisellen;Fehrstrasse 98;Apple;iPhone 14;CHF 5060.-;108 MP;30 hrs;128 GB;5.8 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
77039675;8106;Wetzikon;Hofstetterstrasse 93;Vivo;Vivo Y20;CHF 1032.-;20 MP;25 hrs;64 GB;5.8 IN;Der leistungsstarke Akku hält den ganzen Tag durch – bleiben Sie länger verbunden.
65302565;1507;Solothurn;Schwabstrasse 48;Samsung;Galaxy S21;CHF 1097.-;16 MP;20 hrs;64 GB;6.9 IN;Optimierte Kamera mit KI-Unterstützung für perfekte Schnappschüsse.
31832713;4508;Männedorf;Mayerstrasse 769;Samsung;Galaxy S22;CHF 663.-;12 MP;27 hrs;512 GB;5.8 IN;Erleben Sie brillante Farben und beeindruckende Details auf dem hochauflösenden Display.
32765630;6715;Locarno;Rothstrasse 590;Samsung;Galaxy S10;CHF 1963.-;48 MP;17 hrs;256 GB;6.1 IN;Robustes Design aus hochwertigen Materialien für lange Lebensdauer.
49608166;5503;Kreuzlingen;Kuhnstrasse 80;Samsung;Galaxy S23;CHF 2203.-;12 MP;20 hrs;256 GB;5.8 IN;Elegantes Gehäuse aus kratzfestem Glas und robustem Aluminium.
44787630;3522;Volketswil;Peterstrasse 83;Google;Pixel 7a;CHF 2520.-;12 MP;19 hrs;512 GB;6.5 IN;Fortschrittliche Wasserkühlung für Gaming ohne Überhitzung.
20333657;7505;Rheinfelden;Bühlerstrasse 49;Apple;iPhone 13;CHF 2937.-;12 MP;26 hrs;512 GB;6.1 IN;Elegantes Design trifft auf Funktionalität – der perfekte Begleiter für unterwegs.
44864205;2555;Payerne;Haasstrasse 32;Xiaomi;Redmi 12 Pro;CHF 515.-;108 MP;18 hrs;64 GB;5.8 IN;Flüssige Animationen und nahtloses Scrollen für ein tolles Erlebnis.
63601195;1366;Lyss;Lutzstrasse 83;Apple;iPhone 14;CHF 1145.-;12 MP;17 hrs;256 GB;6.1 IN;Mit der hochauflösenden Kamera gelingen Nachtaufnahmen und Porträts mühelos.
80971862;4635;Ecublens;Amreinstrasse 888;Xiaomi;Redmi 12 Pro;CHF 181.-;12 MP;23 hrs;64 GB;6.5 IN;Dual-Lautsprecher mit Tiefenbass für besseren Sound.
11655312;2885;Siders;Kuhnstrasse 72;Google;Pixel 7;CHF 265.-;12 MP;16 hrs;128 GB;5.8 IN;Benutzerfreundliche Oberfläche für müheloses Multitasking und Effizienz.
52881821;1570;Bulle;Joststrasse 5;Vivo;Vivo Y20;CHF 1523.-;108 MP;20 hrs;128 GB;6.1 IN;Kompakte Größe bei maximaler Leistung – ideal für den Alltag.
85943024;1436;Schaffhausen;Knechtstrasse 52;Apple;iPhone 16;CHF 432.-;16 MP;17 hrs;256 GB;6.1 IN;Sicherheit auf höchstem Niveau mit erweiterten Schutzfunktionen.
25588479;2889;Renens;Sennstrasse 881;Google;Pixel 6a;CHF 792.-;20 MP;16 hrs;64 GB;6.5 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
24785227;2652;Wil;Sidlerstrasse 3;Apple;iPhone 15;CHF 327.-;12 MP;24 hrs;64 GB;5.8 IN;Optimierte Kamera mit KI-Unterstützung für perfekte Schnappschüsse.
87476701;1304;Basel;Favrestrasse 368;Apple;iPhone 13;CHF 617.-;12 MP;22 hrs;256 GB;5.8 IN;Perfekt für die Familie: hohe Sicherheit und einfache Kindersicherung.
26200923;2555;Gossau;Roosstrasse 4;Samsung;Galaxy S23;CHF 710.-;12 MP;28 hrs;128 GB;5.8 IN;Perfekte Balance zwischen Leistung und Energieeffizienz für lange Nutzung.
96785467;3924;Cham;Müllerstrasse 986;Apple;iPhone 13;CHF 957.-;12 MP;26 hrs;64 GB;6.7 IN;Schnelles kabelloses Laden für maximale Flexibilität und Komfort.
49902259;5560;Thônex;Lutzstrasse 84;Google;Pixel 7a;CHF 310.-;16 MP;24 hrs;128 GB;5.8 IN;Langjährige Updates und Support für ein nachhaltiges Nutzererlebnis.
71345840;8429;Hinwil;Steinerstrasse 60;Apple;iPhone SE;CHF 537.-;12 MP;19 hrs;64 GB;6.1 IN;Integrierter Schrittzähler und Fitnesstracker für aktive Nutzer.
87405259;9474;Wald;Grafstrasse 37;Google;Pixel 8;CHF 1766.-;50 MP;32 hrs;512 GB;6.1 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
23203527;6726;Meyrin;Studerstrasse 654;Google;Pixel 6a;CHF 5456.-;20 MP;29 hrs;256 GB;6.7 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
81621296;1278;Rüti;Kernstrasse 20;Apple;iPhone SE;CHF 1636.-;12 MP;15 hrs;128 GB;6.5 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
29804022;2031;Amriswil;Bianchistrasse 227;Samsung;Galaxy S20;CHF 2294.-;12 MP;25 hrs;512 GB;6.5 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
31219607;3268;Kreuzlingen;Wüthrichstrasse 4;Google;Pixel 7a;CHF 1051.-;12 MP;15 hrs;256 GB;6.9 IN;Perfekt für Fotografie-Liebhaber: Mit einer Kamera, die jeden Moment detailgetreu einfängt.
69191549;5596;Münsingen;Bärstrasse 44;Samsung;Galaxy S21;CHF 880.-;12 MP;27 hrs;64 GB;6.1 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
97484832;6943;Wil;Bernasconistrasse 78;Xiaomi;Redmi Note 11;CHF 863.-;12 MP;16 hrs;256 GB;6.5 IN;Mehrsprachige Unterstützung für internationale Nutzer.
50585284;4035;Münchenstein;Pfisterstrasse 33;Vivo;Vivo V23;CHF 723.-;16 MP;28 hrs;256 GB;6.7 IN;Elegantes Design trifft auf Funktionalität – der perfekte Begleiter für unterwegs.
49206677;3721;Aarau;Thommenstrasse 60;Vivo;Vivo V21;CHF 330.-;16 MP;15 hrs;128 GB;5.8 IN;Lässt sich einfach mit anderen Smart-Home-Geräten verbinden.
